ID,Set,District,Block,CultLand,CropTillageDate,CropTillageMonth,CropTillageDepth,CropEstMethod,RcNursEstDate,NursingMonth,SeedingSowingTransplanting,SowTransplantMonth,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,TransIrriCost_per_Acre,StandingWater,Ganaura,Ganaura_capped,Ganaura_per_Acre,CropOrgFYM,CropOrgFYM_per_Acre,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalDAP_per_Acre,BasalUrea,BasalUrea_per_Acre,MineralFertAppMethod,1tdUrea,1tdUrea_per_Acre,1appDaysUrea,2tdUrea,2tdUrea_per_Acre,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,HarvestMonth,Harv_hand_rent,Harv_hand_rent_per_Acre,Threshing_date,ThreshingMonth,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield,Yield_per_Acre,LandPrepMethod_TractorPlough,LandPrepMethod_FourWheelTracRotavator,LandPrepMethod_WetTillagePuddling,LandPrepMethod_BullockPlough,LandPrepMethod_Other,NursDetFactor_CalendarDate,NursDetFactor_PreMonsoonShowers,NursDetFactor_IrrigWaterAvailability,NursDetFactor_LabourAvailability,NursDetFactor_SeedAvailability,TransDetFactor_LabourAvailability,TransDetFactor_CalendarDate,TransDetFactor_RainArrival,TransDetFactor_IrrigWaterAvailability,TransDetFactor_SeedlingAge,CropbasalFerts_Urea,CropbasalFerts_DAP,CropbasalFerts_Other,CropbasalFerts_NPK,CropbasalFerts_MoP,CropbasalFerts_NPKS,CropbasalFerts_SSP,CropbasalFerts_None,FirstTopDressFert_Urea,FirstTopDressFert_DAP,FirstTopDressFert_NPK,FirstTopDressFert_NPKS,FirstTopDressFert_SSP,FirstTopDressFert_Other,OrgFertilizers_Ganaura,OrgFertilizers_FYM,OrgFertilizers_VermiCompost,OrgFertilizers_Pranamrit,OrgFertilizers_Ghanajeevamrit,OrgFertilizers_Jeevamrit,OrgFertilizers_PoultryManure,Days_bw_Nurs_SowTransp,Days_bw_SowTransp_Harv,Days_bw_Harv_Thresh,Days_bw_Nurs_Harv,Nb_of_NaN,Past_YpA_Avg,Days_Harv_Thresh,Season,harvest-thresh-duration,tillage-harvest-duration,irrigation-per-acre
ID_7TZAAG3N4D81,train,Vaishali,Chehrakala,15,2022-07-24,July,4,Manual_PuddledRandom,2022-07-10,July,2022-08-03,August,1.0,5.0,Boring,Electric,500.0,2200.0,2.0,0.0,0.0,0.0,4.0,17.599999999999998,Broadcasting,2,10.0,43.99999999999999,0.0,0.0,Broadcasting,15.0,66.0,30.0,0.0,0.0,,Broadcasting,hand,2022-11-11,November,1200.0,5279.999999999999,2022-11-23,November,machine,30,10,plowed_in_soil,0.2272727272727273,400,1759.9999999999998,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,24.0,100.0,12.0,124.0,1,1864.5000000000002,12,Monsoon,122,110,21.999999999999996
ID_X7AVZDQCLZ4I,train,Vaishali,Chehrakala,20,2022-07-31,July,4,Manual_PuddledRandom,2022-07-04,July,2022-08-02,August,2.0,3.0,Boring,Diesel,450.0,3299.999999999999,3.0,0.0,0.0,0.0,2.0,14.666666666666664,SoilApplied,2,6.0,43.99999999999999,0.0,0.0,Broadcasting,9.0,65.99999999999997,27.0,0.0,0.0,,Broadcasting,hand,2022-11-11,November,300.0,2199.999999999999,2022-11-19,November,hand,25,10,plowed_in_soil,0.1363636363636364,250,1833.3333333333328,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,29.0,101.0,8.0,130.0,1,1852.277777777778,8,Monsoon,111,103,21.999999999999993
ID_PALYAQU4149C,train,Vaishali,Mahua,10,2022-07-05,July,4,Manual_PuddledRandom,2022-07-09,July,2022-08-03,August,2.0,2.0,Boring,Diesel,400.0,4400.000000000001,3.0,0.0,0.0,0.0,2.0,22.000000000000004,SoilApplied,3,5.0,55.00000000000001,0.0,0.0,SoilApplied,2.0,22.000000000000004,42.0,4.0,44.00000000000001,75.0,Broadcasting,hand,2022-11-11,November,400.0,4400.000000000001,2022-11-16,November,hand,30,10,plowed_in_soil,0.0909090909090909,200,2200.0000000000005,True,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,25.0,100.0,5.0,125.0,0,1864.5000000000005,5,Monsoon,134,129,22.000000000000004
ID_OJ8TU7WXZRTI,train,Vaishali,Mahua,7,2022-07-01,July,5,Manual_PuddledRandom,2022-07-04,July,2022-08-01,August,2.0,2.0,Boring,Electric,3.0,33.00000000000001,2.0,0.0,0.0,0.0,5.0,55.00000000000001,SoilApplied,3,4.0,44.00000000000001,0.0,0.0,SoilApplied,4.0,44.00000000000001,40.0,4.0,44.00000000000001,75.0,Broadcasting,hand,2022-11-11,November,400.0,4400.000000000001,2022-11-16,November,hand,30,10,plowed_in_soil,0.0909090909090909,200,2200.0000000000005,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,28.0,102.0,5.0,130.0,0,1882.8333333333337,5,Monsoon,138,133,22.000000000000004
ID_NM9KE57TQIC3,train,Vaishali,Chehrakala,2,2022-07-11,July,4,Manual_PuddledRandom,2022-07-21,July,2022-08-19,August,2.0,2.0,Rainfed,Electric,400.0,4400.000000000001,5.0,1.0,1.0,11.000000000000002,1.0,11.000000000000002,SoilApplied,3,4.0,44.00000000000001,4.0,44.00000000000001,Broadcasting,5.0,55.00000000000001,15.0,5.0,55.00000000000001,30.0,Broadcasting,hand,2022-11-11,November,300.0,3300.0000000000005,2022-11-21,November,hand,26,10,plowed_in_soil,0.0909090909090909,120,1320.0000000000002,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,29.0,84.0,10.0,113.0,0,1877.9444444444448,10,Monsoon,133,123,22.000000000000004
ID_JU2O4REGNI96,train,Vaishali,Mahua,8,2022-07-08,July,4,Manual_PuddledRandom,2022-07-10,July,2022-08-04,August,1.0,1.0,Boring,Diesel,200.0,4400.0000000000055,2.0,0.0,0.0,0.0,1.0,22.000000000000025,SoilApplied,3,2.0,44.00000000000005,0.0,0.0,SoilApplied,2.0,44.00000000000005,40.0,2.0,44.00000000000005,75.0,Broadcasting,hand,2022-11-11,November,200.0,4400.0000000000055,2022-11-14,November,hand,30,10,plowed_in_soil,0.0454545454545454,100,2200.0000000000027,True,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,25.0,99.0,3.0,124.0,0,1902.3888888888894,3,Monsoon,129,126,22.000000000000025
ID_FQOHRIIMOGNQ,train,Vaishali,Mahua,5,2022-07-10,July,5,Manual_PuddledRandom,2022-07-15,July,2022-08-10,August,2.0,1.0,Boring,Electric,150.0,3300.000000000004,2.0,0.0,0.0,0.0,5.0,110.00000000000011,SoilApplied,3,2.0,44.00000000000005,0.0,0.0,SoilApplied,2.0,44.00000000000005,40.0,2.0,44.00000000000005,70.0,Broadcasting,hand,2022-11-11,November,200.0,4400.0000000000055,2022-11-13,November,hand,30,10,plowed_in_soil,0.0454545454545454,100,2200.0000000000027,True,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,26.0,93.0,2.0,119.0,0,1917.055555555556,2,Monsoon,126,124,22.000000000000025
ID_2DXUGJ1BM7AA,train,Vaishali,Chehrakala,12,2022-07-27,July,4,Manual_PuddledRandom,2022-07-11,July,2022-08-03,August,2.0,3.0,Boring,Diesel,600.0,4399.999999999998,1.0,0.0,0.0,0.0,2.0,14.666666666666664,SoilApplied,2,6.0,43.99999999999999,0.0,0.0,Broadcasting,9.0,65.99999999999997,30.0,0.0,0.0,,Broadcasting,hand,2022-11-11,November,300.0,2199.999999999999,2022-11-18,November,hand,30,10,plowed_in_soil,0.1363636363636364,220,1613.3333333333328,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,23.0,100.0,7.0,123.0,1,1904.8333333333337,7,Monsoon,114,107,21.999999999999993
ID_9ZDKDN6368N0,train,Vaishali,Chehrakala,20,2022-07-22,July,4,Manual_PuddledRandom,2022-07-14,July,2022-08-06,August,2.0,5.0,Boring,Electric,750.0,3299.9999999999995,1.0,3.0,3.0,13.2,0.0,0.0,SoilApplied,2,10.0,43.99999999999999,0.0,0.0,Broadcasting,15.0,66.0,30.0,0.0,0.0,,Broadcasting,hand,2022-11-11,November,600.0,2639.9999999999995,2022-11-16,November,hand,30,10,plowed_in_soil,0.2272727272727273,500,2200.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,23.0,97.0,5.0,120.0,1,1904.8333333333337,5,Monsoon,117,112,21.999999999999996
ID_0LEN0T0VWKVO,train,Vaishali,Mahua,10,2022-07-12,July,5,Manual_PuddledRandom,2022-07-14,July,2022-08-09,August,1.0,1.0,Boring,Diesel,200.0,4400.0000000000055,3.0,0.0,0.0,0.0,0.0,0.0,,3,3.0,66.00000000000009,0.0,0.0,SoilApplied,2.0,44.00000000000005,42.0,3.0,66.00000000000009,75.0,Broadcasting,hand,2022-11-11,November,200.0,4400.0000000000055,2022-11-17,November,hand,30,10,plowed_in_soil,0.0454545454545454,100,2200.0000000000027,True,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26.0,94.0,6.0,120.0,1,1912.1666666666674,6,Monsoon,128,122,22.000000000000025
ID_C6LOZ7BFK1BL,train,Vaishali,Mahua,5,2022-07-13,July,5,Manual_PuddledRandom,2022-07-15,July,2022-08-10,August,1.0,2.0,Boring,Diesel,400.0,4400.000000000001,3.0,0.0,0.0,0.0,3.0,33.00000000000001,SoilApplied,3,5.0,55.00000000000001,0.0,0.0,SoilApplied,4.0,44.00000000000001,35.0,4.0,44.00000000000001,75.0,Broadcasting,hand,2022-11-11,November,400.0,4400.000000000001,2022-11-11,November,hand,30,10,plowed_in_soil,0.0909090909090909,200,2200.0000000000005,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,26.0,93.0,0.0,119.0,0,1897.5000000000005,0,Monsoon,121,121,22.000000000000004
ID_ZGIPBMRYI1P7,train,Vaishali,Chehrakala,15,2022-07-29,July,4,Manual_PuddledRandom,2022-07-09,July,2022-08-02,August,2.0,3.0,Boring,Diesel,600.0,3300.0000000000005,2.0,0.0,0.0,0.0,3.0,16.500000000000004,SoilApplied,2,2.0,11.000000000000002,0.0,0.0,Broadcasting,12.0,66.00000000000001,20.0,0.0,0.0,,Broadcasting,hand,2022-11-12,November,600.0,3300.0000000000005,2022-11-12,November,hand,5,10,plowed_in_soil,0.1818181818181818,310,1705.0000000000002,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,24.0,102.0,0.0,126.0,1,1961.0555555555563,0,Monsoon,106,106,16.500000000000004
ID_RWO3M6K4ZG1U,train,Vaishali,Mahua,6,2022-07-03,July,5,Manual_PuddledRandom,2022-07-05,July,2022-08-01,August,2.0,1.0,Boring,Diesel,0.0,0.0,2.0,0.0,0.0,0.0,1.0,22.000000000000025,SoilApplied,3,2.0,44.00000000000005,0.0,0.0,SoilApplied,2.0,44.00000000000005,35.0,2.0,44.00000000000005,70.0,Broadcasting,hand,2022-11-12,November,200.0,4400.0000000000055,2022-11-17,November,hand,30,10,plowed_in_soil,0.0454545454545454,100,2200.0000000000027,True,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,27.0,103.0,5.0,130.0,1,1985.500000000001,5,Monsoon,137,132,22.000000000000025
ID_FN938QZX1UFL,train,Vaishali,Chehrakala,10,2022-07-25,July,4,Manual_PuddledRandom,2022-07-10,July,2022-08-04,August,2.0,3.0,Boring,Electric,450.0,2475.0000000000005,2.0,0.0,0.0,0.0,4.0,22.000000000000004,SoilApplied,2,8.0,44.00000000000001,0.0,0.0,SoilApplied,15.0,82.50000000000001,28.0,0.0,0.0,,Broadcasting,hand,2022-11-12,November,700.0,3850.000000000001,2022-11-22,November,machine,30,10,plowed_in_soil,0.1818181818181818,320,1760.0000000000002,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,25.0,100.0,10.0,125.0,1,1995.277777777779,10,Monsoon,120,110,16.500000000000004
ID_5ZV2F2MT0O3M,train,Vaishali,Chehrakala,15,2022-06-12,June,4,Manual_PuddledRandom,2022-07-11,July,2022-08-04,August,2.0,4.0,Boring,Electric,400.0,2200.0000000000005,1.0,0.0,0.0,0.0,0.0,0.0,,2,8.0,44.00000000000001,0.0,0.0,Broadcasting,12.0,66.00000000000001,30.0,0.0,0.0,,Broadcasting,hand,2022-11-12,November,500.0,2750.0000000000005,2022-11-22,November,machine,30,10,plowed_in_soil,0.1818181818181818,360,1980.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24.0,100.0,10.0,124.0,2,2002.6111111111122,10,Monsoon,163,153,22.000000000000004
ID_ANPORKOJZ83E,train,Vaishali,Chehrakala,12,2022-07-29,July,4,Manual_PuddledRandom,2022-07-06,July,2022-07-30,July,2.0,2.0,Boring,Diesel,300.0,3300.0000000000005,3.0,0.0,0.0,0.0,2.0,22.000000000000004,SoilApplied,2,4.0,44.00000000000001,0.0,0.0,Broadcasting,4.0,44.00000000000001,28.0,0.0,0.0,,Broadcasting,hand,2022-11-12,November,300.0,3300.0000000000005,2022-11-19,November,hand,25,10,plowed_in_soil,0.0909090909090909,180,1980.0,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,24.0,105.0,7.0,129.0,1,1995.2777777777787,7,Monsoon,113,106,22.000000000000004
ID_BYDCY9A3ENOB,train,Vaishali,Chehrakala,20,2022-07-29,July,4,Manual_PuddledRandom,2022-07-08,July,2022-08-07,August,2.0,4.0,Boring,Diesel,1200.0,6600.000000000001,2.0,0.0,0.0,0.0,3.0,16.500000000000004,Broadcasting,2,8.0,44.00000000000001,0.0,0.0,Broadcasting,8.0,44.00000000000001,20.0,0.0,0.0,,Broadcasting,hand,2022-11-12,November,600.0,3300.0000000000005,2022-11-19,November,machine,30,10,plowed_in_soil,0.1818181818181818,340,1870.0,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,30.0,97.0,7.0,127.0,1,1987.9444444444455,7,Monsoon,113,106,22.000000000000004
ID_7KU3E1CQFNNU,train,Vaishali,Mahua,2,2022-07-07,July,5,Manual_PuddledRandom,2022-06-20,June,2022-08-02,August,1.0,1.0,Boring,Diesel,200.0,4400.0000000000055,2.0,0.0,0.0,0.0,0.0,0.0,,3,3.0,66.00000000000009,0.0,0.0,SoilApplied,2.0,44.00000000000005,40.0,2.0,44.00000000000005,72.0,Broadcasting,hand,2022-11-12,November,200.0,4400.0000000000055,2022-11-22,November,hand,30,10,plowed_in_soil,0.0454545454545454,100,2200.0000000000027,True,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,43.0,102.0,10.0,145.0,1,2002.6111111111122,10,Monsoon,138,128,22.000000000000025
ID_DYOQU2RNUYI0,train,Vaishali,Chehrakala,10,2022-07-22,July,4,Manual_PuddledRandom,2022-07-13,July,2022-08-05,August,2.0,5.0,Boring,Electric,500.0,2750.0000000000005,2.0,0.0,0.0,0.0,3.0,16.500000000000004,SoilApplied,2,6.0,33.00000000000001,0.0,0.0,Broadcasting,10.0,55.00000000000001,35.0,0.0,0.0,,Broadcasting,hand,2022-11-12,November,600.0,3300.0000000000005,2022-11-21,November,hand,25,10,plowed_in_soil,0.1818181818181818,300,1650.0000000000002,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,23.0,99.0,9.0,122.0,1,1996.500000000001,9,Monsoon,122,113,27.500000000000004
ID_N6GTCT1FMD1F,train,Vaishali,Chehrakala,20,2022-07-26,July,4,Manual_PuddledRandom,2022-07-10,July,2022-08-06,August,2.0,4.0,Boring,Electric,400.0,2200.0000000000005,2.0,0.0,0.0,0.0,3.0,16.500000000000004,Broadcasting,2,8.0,44.00000000000001,0.0,0.0,Broadcasting,12.0,66.00000000000001,30.0,0.0,0.0,,Broadcasting,hand,2022-11-12,November,600.0,3300.0000000000005,2022-11-19,November,hand,30,10,plowed_in_soil,0.1818181818181818,320,1760.0000000000002,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,27.0,98.0,7.0,125.0,1,1981.8333333333344,7,Monsoon,116,109,22.000000000000004
ID_2I6PZ51XNU6D,train,Vaishali,Chehrakala,10,2022-07-29,July,4,Manual_PuddledRandom,2022-07-04,July,2022-07-30,July,2.0,2.0,Boring,Diesel,400.0,4400.000000000001,4.0,2.0,2.0,22.000000000000004,0.0,0.0,SoilApplied,2,4.0,44.00000000000001,0.0,0.0,Broadcasting,6.0,66.00000000000001,22.0,0.0,0.0,,SoilApplied,hand,2022-11-12,November,300.0,3300.0000000000005,2022-11-19,November,hand,25,10,plowed_in_soil,0.0909090909090909,160,1760.0000000000002,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,26.0,105.0,7.0,131.0,1,1967.1666666666677,7,Monsoon,113,106,22.000000000000004
ID_E0A6NYBBQ2JA,train,Vaishali,Chehrakala,10,2022-07-17,July,2,Manual_PuddledRandom,2022-07-25,July,2022-08-17,August,2.0,2.0,Boring,Diesel,200.0,2200.0000000000005,2.0,1.0,1.0,11.000000000000002,1.0,11.000000000000002,SoilApplied,2,5.0,55.00000000000001,5.0,55.00000000000001,Broadcasting,5.0,55.00000000000001,15.0,0.0,0.0,,Broadcasting,hand,2022-11-12,November,300.0,3300.0000000000005,2022-11-17,November,hand,27,10,plowed_in_soil,0.0909090909090909,120,1320.0000000000002,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,23.0,87.0,5.0,110.0,1,1967.1666666666677,5,Monsoon,123,118,22.000000000000004
ID_15VPYPVYJ9IF,train,Vaishali,Chehrakala,15,2022-07-17,July,4,Manual_PuddledRandom,2022-07-11,July,2022-08-06,August,1.0,2.0,Boring,Electric,200.0,1466.6666666666663,2.0,0.0,0.0,0.0,2.0,14.666666666666664,SoilApplied,2,6.0,43.99999999999999,0.0,0.0,Broadcasting,8.0,58.66666666666665,29.0,0.0,0.0,,Broadcasting,hand,2022-11-13,November,300.0,2199.999999999999,2022-11-23,November,hand,30,10,plowed_in_soil,0.1363636363636364,200,1466.6666666666663,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,26.0,99.0,10.0,125.0,1,1859.0000000000007,10,Monsoon,129,119,14.666666666666663
ID_5BX3A64YWEB2,train,Vaishali,Chehrakala,2,2022-06-14,June,3,Manual_PuddledRandom,2022-06-24,June,2022-07-16,July,1.0,2.0,TubeWell,Electric,400.0,4400.000000000001,2.0,1.0,1.0,11.000000000000002,1.0,11.000000000000002,Broadcasting,3,4.0,44.00000000000001,4.0,44.00000000000001,Broadcasting,6.0,66.00000000000001,15.0,6.0,66.00000000000001,30.0,Broadcasting,hand,2022-11-14,November,300.0,3300.0000000000005,2022-11-24,November,hand,28,10,plowed_in_soil,0.0909090909090909,120,1320.0000000000002,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,22.0,121.0,10.0,143.0,0,1834.5555555555559,10,Monsoon,163,153,22.000000000000004
ID_OHIK0VTWI83O,train,Vaishali,Mahua,5,2022-07-08,July,5,Manual_PuddledRandom,2022-07-10,July,2022-08-04,August,2.0,3.0,Boring,Electric,450.0,3299.999999999999,2.0,0.0,0.0,0.0,4.0,29.333333333333325,SoilApplied,3,9.0,65.99999999999997,0.0,0.0,SoilApplied,6.0,43.99999999999999,42.0,6.0,43.99999999999999,72.0,Broadcasting,hand,2022-11-14,November,600.0,4399.999999999998,2022-11-23,November,hand,30,10,plowed_in_soil,0.1363636363636364,250,1833.3333333333328,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,25.0,102.0,9.0,127.0,0,1822.3333333333337,9,Monsoon,138,129,21.999999999999993
ID_C3FJZUW0HZ89,train,Vaishali,Mahua,10,2022-07-18,July,4,Manual_PuddledRandom,2022-07-20,July,2022-08-14,August,1.0,4.0,Boring,Electric,600.0,3300.0000000000005,3.0,0.0,0.0,0.0,10.0,55.00000000000001,SoilApplied,3,10.0,55.00000000000001,0.0,0.0,SoilApplied,8.0,44.00000000000001,40.0,8.0,44.00000000000001,70.0,Broadcasting,hand,2022-11-14,November,800.0,4400.000000000001,2022-11-23,November,hand,30,10,plowed_in_soil,0.1818181818181818,450,2475.0000000000005,True,True,True,False,False,True,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,25.0,92.0,9.0,117.0,0,1851.0555555555559,9,Monsoon,128,119,22.000000000000004
ID_SOD7IMIQGT9D,train,Vaishali,Mahua,10,2022-07-11,July,4,Manual_PuddledRandom,2022-07-12,July,2022-08-05,August,2.0,3.0,Boring,Diesel,0.0,0.0,3.0,0.0,0.0,0.0,5.0,36.66666666666666,SoilApplied,3,6.0,43.99999999999999,0.0,0.0,SoilApplied,6.0,43.99999999999999,45.0,6.0,43.99999999999999,75.0,Broadcasting,hand,2022-11-14,November,600.0,4399.999999999998,2022-11-20,November,hand,30,10,plowed_in_soil,0.1363636363636364,300,2199.999999999999,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,24.0,101.0,6.0,125.0,1,1851.0555555555559,6,Monsoon,132,126,21.999999999999993
ID_LCVOP705POHR,train,Vaishali,Chehrakala,2,2022-07-19,July,2,Manual_PuddledRandom,2022-07-21,July,2022-08-11,August,2.0,2.0,Boring,Diesel,400.0,4400.000000000001,2.0,1.0,1.0,11.000000000000002,1.0,11.000000000000002,SoilApplied,3,4.0,44.00000000000001,4.0,44.00000000000001,Broadcasting,5.0,55.00000000000001,15.0,5.0,55.00000000000001,30.0,Broadcasting,hand,2022-11-14,November,300.0,3300.0000000000005,2022-11-14,November,hand,27,10,plowed_in_soil,0.0909090909090909,120,1320.0000000000002,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,21.0,95.0,0.0,116.0,0,1821.7222222222226,0,Monsoon,118,118,22.000000000000004
ID_ADGOO45O8L83,train,Vaishali,Chehrakala,2,2022-07-14,July,3,Manual_PuddledRandom,2022-07-24,July,2022-08-16,August,2.0,2.0,TubeWell,Diesel,400.0,4400.000000000001,3.0,1.0,1.0,11.000000000000002,1.0,11.000000000000002,SoilApplied,2,5.0,55.00000000000001,5.0,55.00000000000001,Broadcasting,5.0,55.00000000000001,15.0,0.0,0.0,,Broadcasting,hand,2022-11-14,November,300.0,3300.0000000000005,2022-11-24,November,hand,27,10,plowed_in_soil,0.0909090909090909,110,1210.0000000000002,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,23.0,90.0,10.0,113.0,1,1788.7222222222226,10,Monsoon,133,123,22.000000000000004
ID_DA3UTYWBZ9MU,train,Vaishali,Mahua,10,2022-07-04,July,5,Manual_PuddledRandom,2022-07-06,July,2022-08-01,August,2.0,4.0,Boring,Diesel,0.0,0.0,2.0,0.0,0.0,0.0,10.0,43.99999999999999,SoilApplied,3,10.0,43.99999999999999,0.0,0.0,SoilApplied,10.0,43.99999999999999,35.0,10.0,43.99999999999999,65.0,Broadcasting,hand,2022-11-15,November,800.0,3519.9999999999995,2022-11-20,November,hand,30,10,plowed_in_soil,0.2272727272727273,400,1759.9999999999998,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,26.0,106.0,5.0,132.0,1,1736.166666666667,5,Monsoon,139,134,17.599999999999998
ID_W105K7AURWCG,train,Vaishali,Mahua,10,2022-07-09,July,5,Manual_PuddledRandom,2022-07-11,July,2022-08-09,August,1.0,1.0,Boring,Diesel,200.0,4400.0000000000055,2.0,0.0,0.0,0.0,1.0,22.000000000000025,SoilApplied,3,3.0,66.00000000000009,0.0,0.0,SoilApplied,2.0,44.00000000000005,40.0,2.0,44.00000000000005,70.0,Broadcasting,hand,2022-11-15,November,200.0,4400.0000000000055,2022-11-19,November,hand,30,10,plowed_in_soil,0.0454545454545454,100,2200.0000000000027,True,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,29.0,98.0,4.0,127.0,0,1754.5000000000002,4,Monsoon,133,129,22.000000000000025
ID_HTEKMFOGSTNR,train,Vaishali,Mahua,4,2022-07-14,July,5,Manual_PuddledRandom,2022-07-17,July,2022-08-18,August,2.0,2.0,Boring,Diesel,400.0,4400.000000000001,2.0,0.0,0.0,0.0,0.0,0.0,,3,4.0,44.00000000000001,0.0,0.0,SoilApplied,4.0,44.00000000000001,30.0,4.0,44.00000000000001,70.0,Broadcasting,hand,2022-11-15,November,300.0,3300.0000000000005,2022-11-24,November,hand,30,10,plowed_in_soil,0.0909090909090909,150,1650.0000000000002,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,32.0,89.0,9.0,121.0,1,1750.8333333333335,9,Monsoon,133,124,22.000000000000004
ID_AGH8WGBL5W0W,train,Vaishali,Mahua,3,2022-07-07,July,5,Manual_PuddledRandom,2022-07-09,July,2022-08-03,August,1.0,2.0,Boring,Diesel,0.0,0.0,3.0,0.0,0.0,0.0,2.0,22.000000000000004,SoilApplied,3,5.0,55.00000000000001,0.0,0.0,SoilApplied,4.0,44.00000000000001,40.0,4.0,44.00000000000001,72.0,Broadcasting,hand,2022-11-16,November,400.0,4400.000000000001,2022-11-22,November,hand,30,10,plowed_in_soil,0.0909090909090909,200,2200.0000000000005,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,25.0,105.0,6.0,130.0,1,1778.3333333333337,6,Monsoon,138,132,22.000000000000004
